title,link,original,sale,discount,currency,date,time
disobedient sheep,https://store.steampowered.com/app/1035530/Disobedient_Sheep/?snr=1_7_7_2300_150_74,10.29,8.74,15,CDN,2020-04-25,14:30
sushiparty,https://store.steampowered.com/app/817410/SushiParty/?snr=1_7_7_2300_150_75,5.69,3.98,30,CDN,2020-04-25,14:30
king of the streets,https://store.steampowered.com/app/1264930/King_of_the_Streets/?snr=1_7_7_2300_150_75,22.79,19.37,15,CDN,2020-04-25,14:30
rocky planet,https://store.steampowered.com/app/934630/Rocky_Planet/?snr=1_7_7_2300_150_75,11.49,8.04,30,CDN,2020-04-25,14:30
witchcraft: pandoras box,https://store.steampowered.com/app/1203400/Witchcraft_Pandoras_Box/?snr=1_7_7_2300_150_75,5.00,3.35,33,CDN,2020-04-25,14:30
voxel m.r.t.,https://store.steampowered.com/app/1113240/Voxel_MRT/?snr=1_7_7_2300_150_75,17.49,13.99,20,CDN,2020-04-25,14:30
wolf's fury,https://store.steampowered.com/app/619270/Wolfs_Fury/?snr=1_7_7_2300_150_75,14.49,10.14,30,CDN,2020-04-25,14:30
the ancient labyrinth,https://store.steampowered.com/app/1150400/The_Ancient_Labyrinth/?snr=1_7_7_2300_150_75,4.65,2.88,38,CDN,2020-04-25,14:30
uro2,https://store.steampowered.com/app/1161800/URO2/?snr=1_7_7_2300_150_75,17.49,12.24,30,CDN,2020-04-25,14:30
the orphan a tale of an errant ghost - hidden object game,https://store.steampowered.com/app/1176560/The_Orphan_A_Tale_of_An_Errant_Ghost__Hidden_Object_Game/?snr=1_7_7_2300_150_75,3.39,2.37,30,CDN,2020-04-25,14:30
quest for conquest,https://store.steampowered.com/app/1147020/Quest_for_Conquest/?snr=1_7_7_2300_150_75,5.69,3.98,30,CDN,2020-04-25,14:30
montero,https://store.steampowered.com/app/795910/Montero/?snr=1_7_7_2300_150_75,4.65,2.92,37,CDN,2020-04-25,14:30
xenociders,https://store.steampowered.com/app/1146920/Xenociders/?snr=1_7_7_2300_150_75,28.99,26.09,10,CDN,2020-04-25,14:30
turniej robotów,https://store.steampowered.com/app/1259830/Turniej_Robotw/?snr=1_7_7_2300_150_75,12.49,8.74,30,CDN,2020-04-25,14:30
return to sender,https://store.steampowered.com/app/1241140/Return_to_Sender/?snr=1_7_7_2300_150_75,6.69,4.68,30,CDN,2020-04-25,14:30
sushiparty2,https://store.steampowered.com/app/1161810/SushiParty2/?snr=1_7_7_2300_150_75,11.49,8.04,30,CDN,2020-04-25,14:30
chessmates,https://store.steampowered.com/app/1265110/Chessmates/?snr=1_7_7_2300_150_75,1.19,0.83,30,CDN,2020-04-25,14:30
will: the beginning,https://store.steampowered.com/app/1167970/Will_The_Beginning/?snr=1_7_7_2300_150_75,2.29,1.60,30,CDN,2020-04-25,14:30
virus kombat,https://store.steampowered.com/app/1285820/Virus_Kombat/?snr=1_7_7_2300_150_75,1.19,0.83,30,CDN,2020-04-25,14:30
knightroyale,https://store.steampowered.com/app/1259310/KnightRoyale/?snr=1_7_7_2300_150_75,1.19,0.82,31,CDN,2020-04-25,14:30
jigsaw puzzles for kids and adults - europe,https://store.steampowered.com/app/1281180/Jigsaw_Puzzles_for_Kids_and_Adults__Europe/?snr=1_7_7_2300_150_75,3.39,2.37,30,CDN,2020-04-25,14:30
stop! dictator kim jong-un,https://store.steampowered.com/app/855100/Stop_Dictator_Kim_Jongun/?snr=1_7_7_2300_150_75,1.19,0.83,30,CDN,2020-04-25,14:30
nick logic for kids,https://store.steampowered.com/app/1072760/Nick_Logic_for_Kids/?snr=1_7_7_2300_150_75,1.19,0.83,30,CDN,2020-04-25,14:30
bunker - nightmare begins,https://store.steampowered.com/app/1053740/Bunker__Nightmare_Begins/?snr=1_7_7_2300_150_75,2.29,1.60,30,CDN,2020-04-25,14:30
reversion - the return (last chapter),https://store.steampowered.com/app/281080/Reversion__The_Return_Last_Chapter/?snr=1_7_7_2300_150_75,11.49,9.19,20,CDN,2020-04-25,14:30
wat a life,https://store.steampowered.com/app/1221430/Wat_A_Life/?snr=1_7_7_2300_150_75,5.69,3.98,30,CDN,2020-04-25,14:30
neon slashers,https://store.steampowered.com/app/1022380/Neon_Slashers/?snr=1_7_7_2300_150_76,1.19,0.83,30,CDN,2020-04-25,14:30
invasion,https://store.steampowered.com/app/972960/Invasion/?snr=1_7_7_2300_150_76,11.49,8.04,30,CDN,2020-04-25,14:30
鸿门一宴(malicious dinner),https://store.steampowered.com/app/1091520/Malicious_Dinner/?snr=1_7_7_2300_150_76,1.19,0.83,30,CDN,2020-04-25,14:30
super lumberjack,https://store.steampowered.com/app/1069540/Super_Lumberjack/?snr=1_7_7_2300_150_76,1.19,0.83,30,CDN,2020-04-25,14:30
cospuzzle: giu hellsing,https://store.steampowered.com/app/1022280/CosPuzzle_Giu_Hellsing/?snr=1_7_7_2300_150_76,1.19,0.83,30,CDN,2020-04-25,14:30
lost in ferry vr,https://store.steampowered.com/app/1226490/Lost_In_Ferry_VR/?snr=1_7_7_2300_150_76,11.49,7.46,35,CDN,2020-04-25,14:30
skat 3d premium,https://store.steampowered.com/app/1070770/Skat_3D_Premium/?snr=1_7_7_2300_150_76,17.49,11.36,35,CDN,2020-04-25,14:30
spellpunk vr,https://store.steampowered.com/app/1258980/SpellPunk_VR/?snr=1_7_7_2300_150_76,22.79,19.37,15,CDN,2020-04-25,14:30
greyhound manager 2 rebooted,https://store.steampowered.com/app/586460/Greyhound_Manager_2_Rebooted/?snr=1_7_7_2300_150_76,16.99,13.59,20,CDN,2020-04-25,14:30
everyday baseball vr,https://store.steampowered.com/app/903620/Everyday_Baseball_VR/?snr=1_7_7_2300_150_76,17.49,11.54,34,CDN,2020-04-25,14:30
gooberries,https://store.steampowered.com/app/1081070/Gooberries/?snr=1_7_7_2300_150_76,22.79,17.09,25,CDN,2020-04-25,14:30
12 labours of hercules x: greed for speed,https://store.steampowered.com/app/1191280/12_Labours_of_Hercules_X_Greed_for_Speed/?snr=1_7_7_2300_150_76,13.49,12.14,10,CDN,2020-04-25,14:30
be coronavirus,https://store.steampowered.com/app/1275320/Be_Coronavirus/?snr=1_7_7_2300_150_76,4.65,3.48,25,CDN,2020-04-25,14:30
war of the wasteland,https://store.steampowered.com/app/1223350/War_of_the_Wasteland/?snr=1_7_7_2300_150_76,17.49,14.86,15,CDN,2020-04-25,14:30
scrolor,https://store.steampowered.com/app/1260230/Scrolor/?snr=1_7_7_2300_150_76,3.39,2.27,33,CDN,2020-04-25,14:30
code tracer,https://store.steampowered.com/app/1155390/Code_Tracer/?snr=1_7_7_2300_150_76,1.19,0.89,25,CDN,2020-04-25,14:30
nyanco space,https://store.steampowered.com/app/1257670/Nyanco_Space/?snr=1_7_7_2300_150_76,3.29,2.46,25,CDN,2020-04-25,14:30
escape from gulag,https://store.steampowered.com/app/1274840/Escape_from_GULAG/?snr=1_7_7_2300_150_76,2.29,1.71,25,CDN,2020-04-25,14:30
rogue port - red nightmare,https://store.steampowered.com/app/467310/Rogue_Port__Red_Nightmare/?snr=1_7_7_2300_150_76,1.19,0.89,25,CDN,2020-04-25,14:30
the odd neon void,https://store.steampowered.com/app/1283520/The_Odd_Neon_Void/?snr=1_7_7_2300_150_76,3.39,2.54,25,CDN,2020-04-25,14:30
norr part i: ace shot,https://store.steampowered.com/app/1112330/NORR_part_I_Ace_Shot/?snr=1_7_7_2300_150_76,2.29,1.71,25,CDN,2020-04-25,14:30
goblin treasure,https://store.steampowered.com/app/1232650/Goblin_treasure/?snr=1_7_7_2300_150_76,3.39,2.54,25,CDN,2020-04-25,14:30
launch party,https://store.steampowered.com/app/675270/Launch_Party/?snr=1_7_7_2300_150_76,17.49,13.99,20,CDN,2020-04-25,14:30
wacky golf land,https://store.steampowered.com/app/1257700/Wacky_Golf_Land/?snr=1_7_7_2300_150_76,17.49,14.86,15,CDN,2020-04-25,14:30
audioship,https://store.steampowered.com/app/661560/Audioship/?snr=1_7_7_2300_150_76,3.39,2.54,25,CDN,2020-04-25,14:30
anicon - animal complex - sheep's path,https://store.steampowered.com/app/611390/Anicon__Animal_Complex__Sheeps_Path/?snr=1_7_7_2300_150_77,8.79,6.15,30,CDN,2020-04-25,14:30
under water : abyss survival vr,https://store.steampowered.com/app/1042130/Under_Water__Abyss_Survival_VR/?snr=1_7_7_2300_150_77,6.69,4.68,30,CDN,2020-04-25,14:30
vkt prime system crash,https://store.steampowered.com/app/1018980/VKT_Prime_System_Crash/?snr=1_7_7_2300_150_77,2.65,1.85,30,CDN,2020-04-25,14:30
长星 long star,https://store.steampowered.com/app/1235440/_Long_Star/?snr=1_7_7_2300_150_77,12.49,8.74,30,CDN,2020-04-25,14:30
flan,https://store.steampowered.com/app/974850/Flan/?snr=1_7_7_2300_150_77,11.49,8.04,30,CDN,2020-04-25,14:30
super squash,https://store.steampowered.com/app/1222840/Super_Squash/?snr=1_7_7_2300_150_77,5.69,3.98,30,CDN,2020-04-25,14:30
heroes of maidan 3: crimean battle,https://store.steampowered.com/app/1179790/Heroes_Of_Maidan_3_Crimean_Battle/?snr=1_7_7_2300_150_77,7.99,5.59,30,CDN,2020-04-25,14:30
三和大神,https://store.steampowered.com/app/974450/_/?snr=1_7_7_2300_150_77,1.19,1.07,10,CDN,2020-04-25,14:30
employee recycling center,https://store.steampowered.com/app/629030/Employee_Recycling_Center/?snr=1_7_7_2300_150_77,2.29,2.06,10,CDN,2020-04-25,14:30
darkness and flame: enemy in reflection,https://store.steampowered.com/app/1195230/Darkness_and_Flame_Enemy_in_Reflection/?snr=1_7_7_2300_150_77,7.99,7.19,10,CDN,2020-04-25,14:30
king of vikings,https://store.steampowered.com/app/1249850/King_of_Vikings/?snr=1_7_7_2300_150_77,4.65,3.72,20,CDN,2020-04-25,14:30
builder vr,https://store.steampowered.com/app/1203760/Builder_VR/?snr=1_7_7_2300_150_77,4.65,3.62,22,CDN,2020-04-25,14:30
m.a.x. 2: mechanized assault & exploration,https://store.steampowered.com/app/756810/MAX_2_Mechanized_Assault__Exploration/?snr=1_7_7_2300_150_77,11.49,9.19,20,CDN,2020-04-25,14:30
coronavirus evolution,https://store.steampowered.com/app/1264770/Coronavirus_Evolution/?snr=1_7_7_2300_150_77,1.19,0.95,20,CDN,2020-04-25,14:30
let's learn korean! vocabulary,https://store.steampowered.com/app/1286360/Lets_Learn_Korean_Vocabulary/?snr=1_7_7_2300_150_77,6.69,5.68,15,CDN,2020-04-25,14:30
vaporwave world,https://store.steampowered.com/app/1243560/Vaporwave_World/?snr=1_7_7_2300_150_77,7.99,6.39,20,CDN,2020-04-25,14:30
technotsunami,https://store.steampowered.com/app/1240460/TechnoTsunami/?snr=1_7_7_2300_150_77,11.49,9.76,15,CDN,2020-04-25,14:30
hopper rabbit,https://store.steampowered.com/app/972990/Hopper_Rabbit/?snr=1_7_7_2300_150_77,5.69,4.55,20,CDN,2020-04-25,14:30
the wire loop game vr,https://store.steampowered.com/app/495390/The_Wire_Loop_Game_VR/?snr=1_7_7_2300_150_77,5.69,4.26,25,CDN,2020-04-25,14:30
neon tower blast,https://store.steampowered.com/app/1112710/Neon_Tower_Blast/?snr=1_7_7_2300_150_77,1.19,0.89,25,CDN,2020-04-25,14:30
forest of math,https://store.steampowered.com/app/1226170/Forest_of_MATH/?snr=1_7_7_2300_150_77,3.99,2.99,25,CDN,2020-04-25,14:30
color crush,https://store.steampowered.com/app/1280490/Color_Crush/?snr=1_7_7_2300_150_77,5.69,4.26,25,CDN,2020-04-25,14:30
weekend drive,https://store.steampowered.com/app/432390/Weekend_Drive/?snr=1_7_7_2300_150_77,28.99,21.74,25,CDN,2020-04-25,14:30
exogenesis ~perils of rebirth~,https://store.steampowered.com/app/1041270/Exogenesis_Perils_of_Rebirth/?snr=1_7_7_2300_150_77,33.99,25.49,25,CDN,2020-04-25,14:30
greed 3: old enemies returning,https://store.steampowered.com/app/1034280/Greed_3_Old_Enemies_Returning/?snr=1_7_7_2300_150_77,8.99,6.74,25,CDN,2020-04-25,14:30
imm defense 2,https://store.steampowered.com/app/1221510/IMM_Defense_2/?snr=1_7_7_2300_150_78,1.19,0.98,18,CDN,2020-04-25,14:30
run crabby run - adventure,https://store.steampowered.com/app/685430/Run_Crabby_Run__adventure/?snr=1_7_7_2300_150_78,1.09,0.89,18,CDN,2020-04-25,14:30
moghvr,https://store.steampowered.com/app/1244450/MoghVR/?snr=1_7_7_2300_150_78,13.49,11.46,15,CDN,2020-04-25,14:30
p1r4t3s,https://store.steampowered.com/app/1133890/P1R4T3S/?snr=1_7_7_2300_150_78,11.49,9.76,15,CDN,2020-04-25,14:30
survival denied,https://store.steampowered.com/app/1249890/Survival_Denied/?snr=1_7_7_2300_150_78,13.49,12.14,10,CDN,2020-04-25,14:30
chronac,https://store.steampowered.com/app/1079470/Chronac/?snr=1_7_7_2300_150_78,17.49,14.86,15,CDN,2020-04-25,14:30
maze of time,https://store.steampowered.com/app/1028990/Maze_Of_Time/?snr=1_7_7_2300_150_78,2.29,1.94,15,CDN,2020-04-25,14:30
death runner,https://store.steampowered.com/app/665550/Death_Runner/?snr=1_7_7_2300_150_78,1.19,1.01,15,CDN,2020-04-25,14:30
infection,https://store.steampowered.com/app/1203850/Infection/?snr=1_7_7_2300_150_78,1.19,1.01,15,CDN,2020-04-25,14:30
ham-master,https://store.steampowered.com/app/1179460/HAMMASTER/?snr=1_7_7_2300_150_78,1.19,1.01,15,CDN,2020-04-25,14:30
duralumin wind,https://store.steampowered.com/app/724760/Duralumin_Wind/?snr=1_7_7_2300_150_78,1.19,0.95,20,CDN,2020-04-25,14:30
lonia saga 2,https://store.steampowered.com/app/861080/Lonia_Saga_2/?snr=1_7_7_2300_150_78,8.99,7.19,20,CDN,2020-04-25,14:30
aloe and cal,https://store.steampowered.com/app/1209760/Aloe_and_Cal/?snr=1_7_7_2300_150_78,22.79,18.23,20,CDN,2020-04-25,14:30
advanced creator of labyrinths,https://store.steampowered.com/app/1283920/Advanced_creator_of_labyrinths/?snr=1_7_7_2300_150_78,4.20,3.36,20,CDN,2020-04-25,14:30
vaporspace,https://store.steampowered.com/app/1031630/Vaporspace/?snr=1_7_7_2300_150_78,5.69,4.55,20,CDN,2020-04-25,14:30
call of otechestvo donbass,https://store.steampowered.com/app/1067520/Call_of_Otechestvo_Donbass/?snr=1_7_7_2300_150_78,1.19,0.95,20,CDN,2020-04-25,14:30
eleven prophecies,https://store.steampowered.com/app/1011720/Eleven_Prophecies/?snr=1_7_7_2300_150_78,8.99,7.19,20,CDN,2020-04-25,14:30
warp factor,https://store.steampowered.com/app/1254200/Warp_Factor/?snr=1_7_7_2300_150_78,7.99,6.39,20,CDN,2020-04-25,14:30
blaster squad,https://store.steampowered.com/app/1262450/Blaster_Squad/?snr=1_7_7_2300_150_78,13.49,10.79,20,CDN,2020-04-25,14:30
plants,https://store.steampowered.com/app/855730/Plants/?snr=1_7_7_2300_150_78,2.29,1.83,20,CDN,2020-04-25,14:30
kiwaya,https://store.steampowered.com/app/1224010/KIWAYA/?snr=1_7_7_2300_150_78,3.39,2.71,20,CDN,2020-04-25,14:30
dark space conqueror,https://store.steampowered.com/app/1079780/Dark_Space_Conqueror/?snr=1_7_7_2300_150_78,4.65,3.72,20,CDN,2020-04-25,14:30
驱灵,https://store.steampowered.com/app/1231440/_/?snr=1_7_7_2300_150_78,3.39,2.71,20,CDN,2020-04-25,14:30
the mars agenda,https://store.steampowered.com/app/993520/The_Mars_Agenda/?snr=1_7_7_2300_150_78,5.69,4.55,20,CDN,2020-04-25,14:30
apprentice knight-iona,https://store.steampowered.com/app/1284260/Apprentice_KnightIona/?snr=1_7_7_2300_150_78,2.29,2.06,10,CDN,2020-04-25,14:30
project j,https://store.steampowered.com/app/1190630/Project_J/?snr=1_7_7_2300_150_79,4.65,4.18,10,CDN,2020-04-25,14:30
beats of fury,https://store.steampowered.com/app/727450/Beats_Of_Fury/?snr=1_7_7_2300_150_79,7.99,7.19,10,CDN,2020-04-25,14:30
the core message,https://store.steampowered.com/app/1272750/The_Core_Message/?snr=1_7_7_2300_150_79,5.69,5.12,10,CDN,2020-04-25,14:30
ruya,https://store.steampowered.com/app/886380/Ruya/?snr=1_7_7_2300_150_79,4.65,4.18,10,CDN,2020-04-25,14:30
bad run - turbo edition,https://store.steampowered.com/app/1285070/Bad_Run__Turbo_Edition/?snr=1_7_7_2300_150_79,4.65,4.18,10,CDN,2020-04-25,14:30
chamber of the sci-mutant priestess,https://store.steampowered.com/app/768480/Chamber_of_the_SciMutant_Priestess/?snr=1_7_7_2300_150_79,5.69,5.12,10,CDN,2020-04-25,14:30
poker simulator,https://store.steampowered.com/app/830750/Poker_Simulator/?snr=1_7_7_2300_150_79,5.69,5.12,10,CDN,2020-04-25,14:30
demon blast,https://store.steampowered.com/app/1250940/Demon_Blast/?snr=1_7_7_2300_150_79,17.49,15.74,10,CDN,2020-04-25,14:30
puzzlekid,https://store.steampowered.com/app/1272520/PuzzleKid/?snr=1_7_7_2300_150_79,4.65,4.18,10,CDN,2020-04-25,14:30
the broston saga,https://store.steampowered.com/app/1286170/The_Broston_Saga/?snr=1_7_7_2300_150_79,1.19,1.07,10,CDN,2020-04-25,14:30
one true cuddle,https://store.steampowered.com/app/1217310/One_True_Cuddle/?snr=1_7_7_2300_150_79,3.39,3.05,10,CDN,2020-04-25,14:30
dissection,https://store.steampowered.com/app/1284050/Dissection/?snr=1_7_7_2300_150_79,5.69,5.12,10,CDN,2020-04-25,14:30
kingdom-heroes,https://store.steampowered.com/app/1013000/KingdomHeroes/?snr=1_7_7_2300_150_79,1.19,1.07,10,CDN,2020-04-25,14:30
arcsaber vr,https://store.steampowered.com/app/648150/Arcsaber_VR/?snr=1_7_7_2300_150_79,5.69,5.12,10,CDN,2020-04-25,14:30
bala na manga,https://store.steampowered.com/app/945390/Bala_na_manga/?snr=1_7_7_2300_150_79,1.19,1.01,15,CDN,2020-04-25,14:30
jetball arena,https://store.steampowered.com/app/1008890/JetBall_Arena/?snr=1_7_7_2300_150_79,2.29,1.94,15,CDN,2020-04-25,14:30
yggdrasil jigsaw puzzle,https://store.steampowered.com/app/1045400/YGGDRASIL_JIGSAW_PUZZLE/?snr=1_7_7_2300_150_79,1.19,1.01,15,CDN,2020-04-25,14:30
cucumber defense vr,https://store.steampowered.com/app/1142510/Cucumber_Defense_VR/?snr=1_7_7_2300_150_79,8.99,7.64,15,CDN,2020-04-25,14:30
first contact,https://store.steampowered.com/app/1204580/First_Contact/?snr=1_7_7_2300_150_79,7.99,6.79,15,CDN,2020-04-25,14:30
expel,https://store.steampowered.com/app/1264610/_expel/?snr=1_7_7_2300_150_79,1.19,1.11,7,CDN,2020-04-25,14:30
relic keepers,https://store.steampowered.com/app/675660/Relic_Keepers/?snr=1_7_7_2300_150_79,2.29,2.06,10,CDN,2020-04-25,14:30
pit blocks 3d,https://store.steampowered.com/app/792000/Pit_Blocks_3D/?snr=1_7_7_2300_150_79,4.65,4.18,10,CDN,2020-04-25,14:30
current,https://store.steampowered.com/app/827530/Current/?snr=1_7_7_2300_150_79,1.19,1.07,10,CDN,2020-04-25,14:30
adecke - cards games deluxe,https://store.steampowered.com/app/1052480/Adecke__Cards_Games_Deluxe/?snr=1_7_7_2300_150_79,11.49,10.34,10,CDN,2020-04-25,14:30
radical gear,https://store.steampowered.com/app/1118690/Radical_Gear/?snr=1_7_7_2300_150_79,3.39,3.05,10,CDN,2020-04-25,14:30
title,link,original,sale,discount,currency,date,time
borderlands 3,https://store.steampowered.com/app/397540/Borderlands_3/?snr=1_7_7_2300_150_1,79.99,39.99,50,CDN,2020-04-25,14:45
xcom® 2,https://store.steampowered.com/app/268500/XCOM_2/?snr=1_7_7_2300_150_1,79.99,19.99,75,CDN,2020-04-25,14:45
xcom®: chimera squad,https://store.steampowered.com/app/882100/XCOM_Chimera_Squad/?snr=1_7_7_2300_150_1,29.99,14.99,50,CDN,2020-04-25,14:45
final fantasy xii the zodiac age,https://store.steampowered.com/app/595520/FINAL_FANTASY_XII_THE_ZODIAC_AGE/?snr=1_7_7_2300_150_1,66.99,33.49,50,CDN,2020-04-25,14:45
playerunknown's battlegrounds,https://store.steampowered.com/app/578080/PLAYERUNKNOWNS_BATTLEGROUNDS/?snr=1_7_7_2300_150_1,36.99,18.49,50,CDN,2020-04-25,14:45
project winter,https://store.steampowered.com/app/774861/Project_Winter/?snr=1_7_7_2300_150_1,22.79,7.97,65,CDN,2020-04-25,14:45
disco elysium,https://store.steampowered.com/app/632470/Disco_Elysium/?snr=1_7_7_2300_150_1,45.49,34.11,25,CDN,2020-04-25,14:45
il-2 sturmovik: battle of stalingrad,https://store.steampowered.com/app/307960/IL2_Sturmovik_Battle_of_Stalingrad/?snr=1_7_7_2300_150_1,65.99,16.49,75,CDN,2020-04-25,14:45
northgard,https://store.steampowered.com/app/466560/Northgard/?snr=1_7_7_2300_150_1,33.99,16.99,50,CDN,2020-04-25,14:45
iratus: lord of the dead,https://store.steampowered.com/app/807120/Iratus_Lord_of_the_Dead/?snr=1_7_7_2300_150_1,27.99,18.47,34,CDN,2020-04-25,14:45
the stanley parable,https://store.steampowered.com/app/221910/The_Stanley_Parable/?snr=1_7_7_2300_150_1,16.99,2.55,85,CDN,2020-04-25,14:45
borderlands 2,https://store.steampowered.com/app/49520/Borderlands_2/?snr=1_7_7_2300_150_1,21.99,5.49,75,CDN,2020-04-25,14:45
frostpunk,https://store.steampowered.com/app/323190/Frostpunk/?snr=1_7_7_2300_150_1,33.99,13.60,60,CDN,2020-04-25,14:45
marvel vs. capcom: infinite,https://store.steampowered.com/app/493840/Marvel_vs_Capcom_Infinite/?snr=1_7_7_2300_150_1,49.99,12.50,75,CDN,2020-04-25,14:45
cloudpunk,https://store.steampowered.com/app/746850/Cloudpunk/?snr=1_7_7_2300_150_1,21.99,19.79,10,CDN,2020-04-25,14:45
barotrauma,https://store.steampowered.com/app/602960/Barotrauma/?snr=1_7_7_2300_150_1,38.99,23.39,40,CDN,2020-04-25,14:45
post scriptum,https://store.steampowered.com/app/736220/Post_Scriptum/?snr=1_7_7_2300_150_1,38.00,28.50,25,CDN,2020-04-25,14:45
rocksmith® 2014 edition - remastered,https://store.steampowered.com/app/221680/Rocksmith_2014_Edition__Remastered/?snr=1_7_7_2300_150_1,39.99,11.99,70,CDN,2020-04-25,14:45
sunless skies,https://store.steampowered.com/app/596970/SUNLESS_SKIES/?snr=1_7_7_2300_150_1,27.99,13.99,50,CDN,2020-04-25,14:45
112 operator,https://store.steampowered.com/app/793460/112_Operator/?snr=1_7_7_2300_150_1,28.99,24.64,15,CDN,2020-04-25,14:45
troubleshooter: abandoned children,https://store.steampowered.com/app/470310/TROUBLESHOOTER_Abandoned_Children/?snr=1_7_7_2300_150_1,29.99,23.99,20,CDN,2020-04-25,14:45
shadow tactics: blades of the shogun,https://store.steampowered.com/app/418240/Shadow_Tactics_Blades_of_the_Shogun/?snr=1_7_7_2300_150_1,43.99,10.99,75,CDN,2020-04-25,14:45
dragon marked for death,https://store.steampowered.com/app/1149440/Dragon_Marked_For_Death/?snr=1_7_7_2300_150_1,49.99,39.99,20,CDN,2020-04-25,14:45
xcom: enemy unknown,https://store.steampowered.com/app/200510/XCOM_Enemy_Unknown/?snr=1_7_7_2300_150_1,32.99,8.24,75,CDN,2020-04-25,14:45
what remains of edith finch,https://store.steampowered.com/app/501300/What_Remains_of_Edith_Finch/?snr=1_7_7_2300_150_1,21.99,8.79,60,CDN,2020-04-25,14:45
battle brothers,https://store.steampowered.com/app/365360/Battle_Brothers/?snr=1_7_7_2300_150_2,32.99,16.49,50,CDN,2020-04-25,14:45
