title,link,original,sale,discount,currency,date,time
felix the reaper,https://store.steampowered.com/app/919410/Felix_The_Reaper/?snr=1_7_7_2300_150_7,24.99,4.99,80,USD,2020-04-25,14:50:26.939411
paws,https://store.steampowered.com/app/434000/Paws/?snr=1_7_7_2300_150_7,17.99,6.11,66,USD,2020-04-25,14:50:26.940433
invisigun reloaded,https://store.steampowered.com/app/375750/Invisigun_Reloaded/?snr=1_7_7_2300_150_7,19.99,1.99,90,USD,2020-04-25,14:50:26.940433
holy potatoes! a spy story?!,https://store.steampowered.com/app/830590/Holy_Potatoes_A_Spy_Story/?snr=1_7_7_2300_150_7,14.99,3.89,74,USD,2020-04-25,14:50:26.941410
bud spencer & terence hill - slaps and beans,https://store.steampowered.com/app/564050/Bud_Spencer__Terence_Hill__Slaps_And_Beans/?snr=1_7_7_2300_150_7,19.99,7.99,60,USD,2020-04-25,14:50:26.942410
environmental station alpha,https://store.steampowered.com/app/350070/Environmental_Station_Alpha/?snr=1_7_7_2300_150_7,7.99,3.19,60,USD,2020-04-25,14:50:26.943409
blind,https://store.steampowered.com/app/406860/Blind/?snr=1_7_7_2300_150_7,24.99,4.99,80,USD,2020-04-25,14:50:26.944408
framed collection,https://store.steampowered.com/app/322450/FRAMED_Collection/?snr=1_7_7_2300_150_7,9.99,3.99,60,USD,2020-04-25,14:50:26.945408
80 days,https://store.steampowered.com/app/381780/80_Days/?snr=1_7_7_2300_150_8,12.99,6.49,50,USD,2020-04-25,14:50:28.993433
rising world,https://store.steampowered.com/app/324080/Rising_World/?snr=1_7_7_2300_150_8,14.99,11.24,25,USD,2020-04-25,14:50:28.993433
the haunted island\, a frog detective game,https://store.steampowered.com/app/963000/The_Haunted_Island_a_Frog_Detective_Game/?snr=1_7_7_2300_150_8,4.99,3.49,30,USD,2020-04-25,14:50:28.994422
港詭實錄paranormalhk,https://store.steampowered.com/app/1178490/ParanormalHK/?snr=1_7_7_2300_150_8,12.99,10.39,20,USD,2020-04-25,14:50:28.994422
mini healer,https://store.steampowered.com/app/955740/Mini_Healer/?snr=1_7_7_2300_150_8,7.99,6.79,15,USD,2020-04-25,14:50:28.995422
luna the shadow dust,https://store.steampowered.com/app/465100/LUNA_The_Shadow_Dust/?snr=1_7_7_2300_150_8,19.99,17.99,10,USD,2020-04-25,14:50:28.995422
mages of mystralia,https://store.steampowered.com/app/529660/Mages_of_Mystralia/?snr=1_7_7_2300_150_8,19.99,4.99,75,USD,2020-04-25,14:50:28.995422
heart of crown pc,https://store.steampowered.com/app/476420/Heart_of_Crown_PC/?snr=1_7_7_2300_150_8,24.99,12.49,50,USD,2020-04-25,14:50:28.996421
silence,https://store.steampowered.com/app/314790/Silence/?snr=1_7_7_2300_150_8,19.99,13.39,33,USD,2020-04-25,14:50:28.996421
townsmen - a kingdom rebuilt,https://store.steampowered.com/app/938380/Townsmen__A_Kingdom_Rebuilt/?snr=1_7_7_2300_150_8,19.99,9.99,50,USD,2020-04-25,14:50:28.997421
chasm,https://store.steampowered.com/app/312200/Chasm/?snr=1_7_7_2300_150_8,19.99,9.99,50,USD,2020-04-25,14:50:28.998420
deponia,https://store.steampowered.com/app/214340/Deponia/?snr=1_7_7_2300_150_8,9.99,0.99,90,USD,2020-04-25,14:50:28.998420
intruders: hide and seek,https://store.steampowered.com/app/1045840/Intruders_Hide_and_Seek/?snr=1_7_7_2300_150_8,19.99,2.99,85,USD,2020-04-25,14:50:28.998420
desktop kanojo,https://store.steampowered.com/app/1284820/Desktop_Kanojo/?snr=1_7_7_2300_150_8,2.99,2.09,30,USD,2020-04-25,14:50:28.999419
evolution board game,https://store.steampowered.com/app/469800/Evolution_Board_Game/?snr=1_7_7_2300_150_8,14.99,7.49,50,USD,2020-04-25,14:50:28.999419
bounty train,https://store.steampowered.com/app/371520/Bounty_Train/?snr=1_7_7_2300_150_8,24.99,2.49,90,USD,2020-04-25,14:50:29.000419
vaporum,https://store.steampowered.com/app/629690/Vaporum/?snr=1_7_7_2300_150_8,19.99,7.99,60,USD,2020-04-25,14:50:29.000419
neptunia shooter,https://store.steampowered.com/app/1037590/Neptunia_Shooter/?snr=1_7_7_2300_150_8,4.99,3.49,30,USD,2020-04-25,14:50:29.001418
draft day sports: pro football 2020,https://store.steampowered.com/app/1124530/Draft_Day_Sports_Pro_Football_2020/?snr=1_7_7_2300_150_8,29.99,14.99,50,USD,2020-04-25,14:50:29.001418
karnage chronicles,https://store.steampowered.com/app/611160/Karnage_Chronicles/?snr=1_7_7_2300_150_8,24.99,18.74,25,USD,2020-04-25,14:50:29.002418
overland,https://store.steampowered.com/app/355680/Overland/?snr=1_7_7_2300_150_8,24.99,19.99,20,USD,2020-04-25,14:50:29.002418
europa universalis iii complete,https://store.steampowered.com/app/25800/Europa_Universalis_III_Complete/?snr=1_7_7_2300_150_8,14.99,3.74,75,USD,2020-04-25,14:50:29.003417
a mortician's tale,https://store.steampowered.com/app/578720/A_Morticians_Tale/?snr=1_7_7_2300_150_8,9.99,3.99,60,USD,2020-04-25,14:50:29.003417
3dsen vr,https://store.steampowered.com/app/954280/3dSen_VR/?snr=1_7_7_2300_150_8,19.99,13.99,30,USD,2020-04-25,14:50:29.004417
wurm unlimited,https://store.steampowered.com/app/366220/Wurm_Unlimited/?snr=1_7_7_2300_150_8,29.99,7.49,75,USD,2020-04-25,14:50:29.005416
ai war 2,https://store.steampowered.com/app/573410/AI_War_2/?snr=1_7_7_2300_150_9,19.99,9.99,50,USD,2020-04-25,14:50:31.161866
evoland legendary edition,https://store.steampowered.com/app/1020470/Evoland_Legendary_Edition/?snr=1_7_7_2300_150_9,19.99,4.99,75,USD,2020-04-25,14:50:31.161866
slender: the arrival,https://store.steampowered.com/app/252330/Slender_The_Arrival/?snr=1_7_7_2300_150_9,9.99,3.49,65,USD,2020-04-25,14:50:31.162865
no one lives under the lighthouse,https://store.steampowered.com/app/1254370/No_one_lives_under_the_lighthouse/?snr=1_7_7_2300_150_9,4.99,4.49,10,USD,2020-04-25,14:50:31.162865
six ages: ride like the wind,https://store.steampowered.com/app/881420/Six_Ages_Ride_Like_the_Wind/?snr=1_7_7_2300_150_9,19.99,16.99,15,USD,2020-04-25,14:50:31.163865
gaia beyond,https://store.steampowered.com/app/788630/Gaia_Beyond/?snr=1_7_7_2300_150_9,14.99,10.49,30,USD,2020-04-25,14:50:31.163865
salt,https://store.steampowered.com/app/327860/Salt/?snr=1_7_7_2300_150_9,14.99,3.74,75,USD,2020-04-25,14:50:31.164864
influent,https://store.steampowered.com/app/274980/Influent/?snr=1_7_7_2300_150_9,9.99,Free,50,USD,2020-04-25,14:50:31.164864
hiveswap: act 1,https://store.steampowered.com/app/623940/HIVESWAP_Act_1/?snr=1_7_7_2300_150_9,7.99,3.19,60,USD,2020-04-25,14:50:31.165864
sacralith : the archer`s tale,https://store.steampowered.com/app/704360/SACRALITH__The_Archers_Tale/?snr=1_7_7_2300_150_9,19.99,9.99,50,USD,2020-04-25,14:50:31.165864
paper dolls: original / 纸人,https://store.steampowered.com/app/1051310/Paper_Dolls_Original/?snr=1_7_7_2300_150_9,16.99,8.49,50,USD,2020-04-25,14:50:31.166863
boiling steel,https://store.steampowered.com/app/1016860/Boiling_Steel/?snr=1_7_7_2300_150_9,19.99,9.99,50,USD,2020-04-25,14:50:31.166863
the church in the darkness ™,https://store.steampowered.com/app/339830/The_Church_in_the_Darkness/?snr=1_7_7_2300_150_9,19.99,9.99,50,USD,2020-04-25,14:50:31.167863
call of juarez: bound in blood,https://store.steampowered.com/app/21980/Call_of_Juarez_Bound_in_Blood/?snr=1_7_7_2300_150_9,9.99,2.49,75,USD,2020-04-25,14:50:31.167863
edna & harvey: the breakout - anniversary edition,https://store.steampowered.com/app/959000/Edna__Harvey_The_Breakout__Anniversary_Edition/?snr=1_7_7_2300_150_9,19.99,9.99,50,USD,2020-04-25,14:50:31.168857
the shrouded isle,https://store.steampowered.com/app/501320/The_Shrouded_Isle/?snr=1_7_7_2300_150_9,9.99,3.99,60,USD,2020-04-25,14:50:31.168857
chrono ark,https://store.steampowered.com/app/1188930/Chrono_Ark/?snr=1_7_7_2300_150_9,16.99,13.59,20,USD,2020-04-25,14:50:31.169856
how to survive,https://store.steampowered.com/app/250400/How_to_Survive/?snr=1_7_7_2300_150_9,14.99,2.99,80,USD,2020-04-25,14:50:31.169856
anna's quest,https://store.steampowered.com/app/327220/Annas_Quest/?snr=1_7_7_2300_150_9,19.99,1.99,90,USD,2020-04-25,14:50:31.170861
night call,https://store.steampowered.com/app/680380/Night_Call/?snr=1_7_7_2300_150_9,19.99,12.99,35,USD,2020-04-25,14:50:31.171846
lamplight city,https://store.steampowered.com/app/761460/Lamplight_City/?snr=1_7_7_2300_150_9,14.99,10.04,33,USD,2020-04-25,14:50:31.171846
home design 3d,https://store.steampowered.com/app/420000/Home_Design_3D/?snr=1_7_7_2300_150_9,9.99,2.49,75,USD,2020-04-25,14:50:31.172855
detective grimoire,https://store.steampowered.com/app/272600/Detective_Grimoire/?snr=1_7_7_2300_150_9,6.99,1.39,80,USD,2020-04-25,14:50:31.172855
whispering willows,https://store.steampowered.com/app/288060/Whispering_Willows/?snr=1_7_7_2300_150_9,9.99,1.99,80,USD,2020-04-25,14:50:31.173860
skyhill,https://store.steampowered.com/app/382140/SKYHILL/?snr=1_7_7_2300_150_9,14.99,1.49,90,USD,2020-04-25,14:50:31.173860
virginia,https://store.steampowered.com/app/374030/Virginia/?snr=1_7_7_2300_150_10,9.99,0.99,90,USD,2020-04-25,14:50:32.517658
pan-pan,https://store.steampowered.com/app/471920/PanPan/?snr=1_7_7_2300_150_10,12.99,3.24,75,USD,2020-04-25,14:50:32.517658
fidel dungeon rescue,https://store.steampowered.com/app/573170/Fidel_Dungeon_Rescue/?snr=1_7_7_2300_150_10,9.99,4.99,50,USD,2020-04-25,14:50:32.518657
locked up,https://store.steampowered.com/app/1258590/Locked_Up/?snr=1_7_7_2300_150_10,12.99,11.04,15,USD,2020-04-25,14:50:32.518657
tattletail,https://store.steampowered.com/app/568090/Tattletail/?snr=1_7_7_2300_150_10,4.99,3.99,20,USD,2020-04-25,14:50:32.519656
crawling of the dead,https://store.steampowered.com/app/1097240/Crawling_Of_The_Dead/?snr=1_7_7_2300_150_10,24.99,19.99,20,USD,2020-04-25,14:50:32.520655
infested planet,https://store.steampowered.com/app/204530/Infested_Planet/?snr=1_7_7_2300_150_10,14.99,3.74,75,USD,2020-04-25,14:50:32.520655
sky rogue,https://store.steampowered.com/app/381020/Sky_Rogue/?snr=1_7_7_2300_150_10,19.99,9.99,50,USD,2020-04-25,14:50:32.521645
call of juarez,https://store.steampowered.com/app/3020/Call_of_Juarez/?snr=1_7_7_2300_150_10,9.99,2.50,75,USD,2020-04-25,14:50:32.521645
holy potatoes! we’re in space?!,https://store.steampowered.com/app/505730/Holy_Potatoes_Were_in_Space/?snr=1_7_7_2300_150_10,14.99,1.49,90,USD,2020-04-25,14:50:32.522654
always sometimes monsters,https://store.steampowered.com/app/274310/Always_Sometimes_Monsters/?snr=1_7_7_2300_150_10,9.99,1.99,80,USD,2020-04-25,14:50:32.522654
demon's tilt,https://store.steampowered.com/app/422510/DEMONS_TILT/?snr=1_7_7_2300_150_10,19.99,11.99,40,USD,2020-04-25,14:50:32.523653
√letter - root letter -,https://store.steampowered.com/app/543240/Letter__Root_Letter/?snr=1_7_7_2300_150_10,19.99,4.39,78,USD,2020-04-25,14:50:32.523653
gunsmith,https://store.steampowered.com/app/620190/Gunsmith/?snr=1_7_7_2300_150_10,19.99,13.99,30,USD,2020-04-25,14:50:32.524653
holy potatoes! a weapon shop?!,https://store.steampowered.com/app/363600/Holy_Potatoes_A_Weapon_Shop/?snr=1_7_7_2300_150_10,14.99,1.49,90,USD,2020-04-25,14:50:32.524653
wide ocean big jacket,https://store.steampowered.com/app/1198040/Wide_Ocean_Big_Jacket/?snr=1_7_7_2300_150_10,7.99,3.99,50,USD,2020-04-25,14:50:32.525652
realpolitiks,https://store.steampowered.com/app/553260/Realpolitiks/?snr=1_7_7_2300_150_10,24.99,4.99,80,USD,2020-04-25,14:50:32.526648
snooker 19,https://store.steampowered.com/app/887800/Snooker_19/?snr=1_7_7_2300_150_10,34.99,17.49,50,USD,2020-04-25,14:50:32.527651
a place for the unwilling,https://store.steampowered.com/app/1064310/A_Place_for_the_Unwilling/?snr=1_7_7_2300_150_10,14.99,9.74,35,USD,2020-04-25,14:50:32.527651
shelter,https://store.steampowered.com/app/244710/Shelter/?snr=1_7_7_2300_150_10,9.99,2.49,75,USD,2020-04-25,14:50:32.528651
beautiful desolation,https://store.steampowered.com/app/912570/BEAUTIFUL_DESOLATION/?snr=1_7_7_2300_150_10,19.99,17.79,11,USD,2020-04-25,14:50:32.528651
daedalic adventure bundle,https://store.steampowered.com/sub/44162/?snr=1_7_7_2300_150_10,39.99,3.99,90,USD,2020-04-25,14:50:32.529650
goodbye deponia,https://store.steampowered.com/app/241910/Goodbye_Deponia/?snr=1_7_7_2300_150_10,19.99,1.99,90,USD,2020-04-25,14:50:32.529650
fortresscraft evolved!,https://store.steampowered.com/app/254200/FortressCraft_Evolved/?snr=1_7_7_2300_150_10,12.99,2.59,80,USD,2020-04-25,14:50:32.529650
a year of rain,https://store.steampowered.com/app/319540/A_Year_Of_Rain/?snr=1_7_7_2300_150_10,14.99,4.94,67,USD,2020-04-25,14:50:32.530650
shadwen,https://store.steampowered.com/app/425210/Shadwen/?snr=1_7_7_2300_150_11,16.99,4.24,75,USD,2020-04-25,14:50:34.423930
syberia,https://store.steampowered.com/app/46500/Syberia/?snr=1_7_7_2300_150_11,12.99,1.94,85,USD,2020-04-25,14:50:34.423930
candle,https://store.steampowered.com/app/420060/Candle/?snr=1_7_7_2300_150_11,14.99,1.49,90,USD,2020-04-25,14:50:34.424929
the shattering,https://store.steampowered.com/app/596000/The_Shattering/?snr=1_7_7_2300_150_11,19.99,17.99,10,USD,2020-04-25,14:50:34.424929
tiny echo,https://store.steampowered.com/app/629770/Tiny_Echo/?snr=1_7_7_2300_150_11,7.99,3.99,50,USD,2020-04-25,14:50:34.425928
the night of the rabbit,https://store.steampowered.com/app/230820/The_Night_of_the_Rabbit/?snr=1_7_7_2300_150_11,19.99,1.99,90,USD,2020-04-25,14:50:34.425928
through the darkest of times,https://store.steampowered.com/app/1003090/Through_the_Darkest_of_Times/?snr=1_7_7_2300_150_11,14.99,11.99,20,USD,2020-04-25,14:50:34.426930
dominions 4: thrones of ascension,https://store.steampowered.com/app/259060/Dominions_4_Thrones_of_Ascension/?snr=1_7_7_2300_150_11,34.99,8.74,75,USD,2020-04-25,14:50:34.426930
meitetsu:pure station,https://store.steampowered.com/app/880950/MeitetsuPure_Station/?snr=1_7_7_2300_150_11,24.99,10.24,59,USD,2020-04-25,14:50:34.427928
the great perhaps,https://store.steampowered.com/app/1016930/The_Great_Perhaps/?snr=1_7_7_2300_150_11,9.99,2.49,75,USD,2020-04-25,14:50:34.427928
feudal alloy,https://store.steampowered.com/app/699670/Feudal_Alloy/?snr=1_7_7_2300_150_11,16.99,3.39,80,USD,2020-04-25,14:50:34.428928
intergalactic fishing,https://store.steampowered.com/app/949600/Intergalactic_Fishing/?snr=1_7_7_2300_150_11,14.99,13.49,10,USD,2020-04-25,14:50:34.428928
sorcery! parts 1 and 2,https://store.steampowered.com/app/411000/Sorcery_Parts_1_and_2/?snr=1_7_7_2300_150_11,12.99,6.49,50,USD,2020-04-25,14:50:34.429927
ultimate fishing simulator vr,https://store.steampowered.com/app/1024010/Ultimate_Fishing_Simulator_VR/?snr=1_7_7_2300_150_11,29.99,16.49,45,USD,2020-04-25,14:50:34.429927
yiik: a postmodern rpg,https://store.steampowered.com/app/459080/YIIK_A_Postmodern_RPG/?snr=1_7_7_2300_150_11,19.99,9.99,50,USD,2020-04-25,14:50:34.430926
valhalla hills,https://store.steampowered.com/app/351910/Valhalla_Hills/?snr=1_7_7_2300_150_11,14.99,1.49,90,USD,2020-04-25,14:50:34.430926
highway blossoms,https://store.steampowered.com/app/451760/Highway_Blossoms/?snr=1_7_7_2300_150_11,12.99,7.79,40,USD,2020-04-25,14:50:34.431926
virtual pool 4,https://store.steampowered.com/app/336150/Virtual_Pool_4/?snr=1_7_7_2300_150_11,24.99,14.99,40,USD,2020-04-25,14:50:34.431926
the dark eye: chains of satinav,https://store.steampowered.com/app/203830/The_Dark_Eye_Chains_of_Satinav/?snr=1_7_7_2300_150_11,19.99,1.99,90,USD,2020-04-25,14:50:34.432925
pagan peak vr,https://store.steampowered.com/app/1059430/PAGAN_PEAK_VR/?snr=1_7_7_2300_150_11,9.99,4.99,50,USD,2020-04-25,14:50:34.432925
meteorfall: krumit's tale,https://store.steampowered.com/app/1073320/Meteorfall_Krumits_Tale/?snr=1_7_7_2300_150_11,9.99,7.99,20,USD,2020-04-25,14:50:34.433924
wilmot's warehouse,https://store.steampowered.com/app/839870/Wilmots_Warehouse/?snr=1_7_7_2300_150_11,14.99,11.99,20,USD,2020-04-25,14:50:34.433924
nelly cootalot: the fowl fleet,https://store.steampowered.com/app/317320/Nelly_Cootalot_The_Fowl_Fleet/?snr=1_7_7_2300_150_11,19.99,9.99,50,USD,2020-04-25,14:50:34.434924
syberia ii,https://store.steampowered.com/app/46510/Syberia_II/?snr=1_7_7_2300_150_11,12.99,1.94,85,USD,2020-04-25,14:50:34.434924
hyper jam,https://store.steampowered.com/app/556050/Hyper_Jam/?snr=1_7_7_2300_150_11,12.99,7.79,40,USD,2020-04-25,14:50:34.435932
majesty gold hd,https://store.steampowered.com/app/25990/Majesty_Gold_HD/?snr=1_7_7_2300_150_12,9.99,2.49,75,USD,2020-04-25,14:50:36.087914
super seducer : how to talk to girls,https://store.steampowered.com/app/695920/Super_Seducer__How_to_Talk_to_Girls/?snr=1_7_7_2300_150_12,12.99,5.19,60,USD,2020-04-25,14:50:36.088913
nira,https://store.steampowered.com/app/1171120/Nira/?snr=1_7_7_2300_150_12,8.99,7.64,15,USD,2020-04-25,14:50:36.088913
forest fortress,https://store.steampowered.com/app/616620/Forest_Fortress/?snr=1_7_7_2300_150_12,14.99,4.49,70,USD,2020-04-25,14:50:36.089927
organ quarter,https://store.steampowered.com/app/605830/Organ_Quarter/?snr=1_7_7_2300_150_12,24.99,12.49,50,USD,2020-04-25,14:50:36.089927
she and the light bearer,https://store.steampowered.com/app/658590/She_and_the_Light_Bearer/?snr=1_7_7_2300_150_12,9.99,4.99,50,USD,2020-04-25,14:50:36.090928
memoria,https://store.steampowered.com/app/243200/Memoria/?snr=1_7_7_2300_150_12,19.99,1.99,90,USD,2020-04-25,14:50:36.090928
valley,https://store.steampowered.com/app/378610/Valley/?snr=1_7_7_2300_150_12,14.99,5.24,65,USD,2020-04-25,14:50:36.091926
princess maker 2 refine,https://store.steampowered.com/app/523000/Princess_Maker_2_Refine/?snr=1_7_7_2300_150_12,19.99,11.99,40,USD,2020-04-25,14:50:36.091926
gas guzzlers extreme,https://store.steampowered.com/app/243800/Gas_Guzzlers_Extreme/?snr=1_7_7_2300_150_12,24.99,4.49,82,USD,2020-04-25,14:50:36.092911
blackguards franchise bundle,https://store.steampowered.com/sub/64046/?snr=1_7_7_2300_150_12,19.99,1.99,90,USD,2020-04-25,14:50:36.092911
homebrew - patent unknown,https://store.steampowered.com/app/325420/Homebrew__Patent_Unknown/?snr=1_7_7_2300_150_12,17.99,2.69,85,USD,2020-04-25,14:50:36.093920
panzer strategy,https://store.steampowered.com/app/769950/Panzer_Strategy/?snr=1_7_7_2300_150_12,29.99,8.99,70,USD,2020-04-25,14:50:36.093920
wuppo: definitive edition,https://store.steampowered.com/app/400630/Wuppo_Definitive_Edition/?snr=1_7_7_2300_150_12,14.99,5.99,60,USD,2020-04-25,14:50:36.094919
evoland 2,https://store.steampowered.com/app/359310/Evoland_2/?snr=1_7_7_2300_150_12,19.99,9.99,50,USD,2020-04-25,14:50:36.094919
randal's monday,https://store.steampowered.com/app/314810/Randals_Monday/?snr=1_7_7_2300_150_12,19.99,1.99,90,USD,2020-04-25,14:50:36.095918
distraint 2,https://store.steampowered.com/app/743390/DISTRAINT_2/?snr=1_7_7_2300_150_12,8.99,3.59,60,USD,2020-04-25,14:50:36.095918
erannorth reborn,https://store.steampowered.com/app/1055990/Erannorth_Reborn/?snr=1_7_7_2300_150_12,18.99,13.29,30,USD,2020-04-25,14:50:36.096918
märchen forest: mylne and the forest gift,https://store.steampowered.com/app/842810/Mrchen_Forest_Mylne_and_the_Forest_Gift/?snr=1_7_7_2300_150_12,9.99,3.49,65,USD,2020-04-25,14:50:36.096918
tales of the neon sea,https://store.steampowered.com/app/828740/Tales_of_the_Neon_Sea/?snr=1_7_7_2300_150_12,16.99,10.19,40,USD,2020-04-25,14:50:36.097918
omega quintet,https://store.steampowered.com/app/683280/Omega_Quintet/?snr=1_7_7_2300_150_12,29.99,14.99,50,USD,2020-04-25,14:50:36.097918
holy potatoes! what the hell?!,https://store.steampowered.com/app/664320/Holy_Potatoes_What_the_Hell/?snr=1_7_7_2300_150_12,7.99,0.95,88,USD,2020-04-25,14:50:36.098917
xenon racer,https://store.steampowered.com/app/899390/Xenon_Racer/?snr=1_7_7_2300_150_12,29.99,2.99,90,USD,2020-04-25,14:50:36.098917
root letter last answer,https://store.steampowered.com/app/1056510/Root_Letter_Last_Answer/?snr=1_7_7_2300_150_12,29.99,8.99,70,USD,2020-04-25,14:50:36.098917
alchemist's awakening,https://store.steampowered.com/app/431450/Alchemists_Awakening/?snr=1_7_7_2300_150_12,9.99,2.99,70,USD,2020-04-25,14:50:36.099916
the world next door,https://store.steampowered.com/app/755470/The_World_Next_Door/?snr=1_7_7_2300_150_13,9.99,4.99,50,USD,2020-04-25,14:50:37.741754
heart of the woods,https://store.steampowered.com/app/844660/Heart_of_the_Woods/?snr=1_7_7_2300_150_13,14.99,11.24,25,USD,2020-04-25,14:50:37.742754
ground runner: trials,https://store.steampowered.com/app/759060/Ground_Runner_Trials/?snr=1_7_7_2300_150_13,19.99,9.99,50,USD,2020-04-25,14:50:37.743755
edna & harvey: harvey's new eyes,https://store.steampowered.com/app/219910/Edna__Harvey_Harveys_New_Eyes/?snr=1_7_7_2300_150_13,19.99,1.99,90,USD,2020-04-25,14:50:37.744763
